Código Depto ;Departamento;Código Mun ;Nombre;Tipo;LATITUD;LONGITUD;ZONA ROJA; POBLACION 
86;PUTUMAYO;86755;SAN FRANCISCO;Municipio;1,136071096;-76,84726661;; 7.274 
86;PUTUMAYO;86757;SAN MIGUEL;Municipio;0,272449048;-76,84510459;BAJO PUTUMAYO; 29.665 
86;PUTUMAYO;86760;SANTIAGO;Municipio;1,036021482;-76,97751684;; 11.003 
86;PUTUMAYO;86865;VALLE DEL GUAMUEZ;Municipio;0,42012589;-76,77067026;BAJO PUTUMAYO; 54.819 
86;PUTUMAYO;86885;VILLAGARZÓN;Municipio;0,911149515;-76,74495447;; 21.626 
88;ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA;88001;SAN ANDRÉS;Isla;12,54311512;-81,71762382;; 74.466 
88;ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA;88564;PROVIDENCIA;Municipio;13,3511096;-81,37388549;; 5.227 
91;AMAZONAS;91001;LETICIA;Municipio;-3,530058784;-70,04513691;; 42.956 
91;AMAZONAS;91263;EL ENCANTO;Área no municipalizada;-1,997234795;-72,72361566;; 5.065 
91;AMAZONAS;91405;LA CHORRERA;Área no municipalizada;-1,509799605;-72,44442966;; 4.161 
91;AMAZONAS;91407;LA PEDRERA;Área no municipalizada;-1,550256503;-69,94602815;; 5.726 
91;AMAZONAS;91430;LA VICTORIA;Área no municipalizada;-0,125016381;-71,10487805;; 1.166 
91;AMAZONAS;91460;MIRITÍ - PARANÁ;Área no municipalizada;-0,687037553;-71,1855046;; 1.509 
91;AMAZONAS;91530;PUERTO ALEGRÍA;Área no municipalizada;-0,952145073;-73,75722748;; 2.386 
91;AMAZONAS;91536;PUERTO ARICA;Área no municipalizada;-1,91085406;-71,1484049;; 1.301 
91;AMAZONAS;91540;PUERTO NARIÑO;Municipio;-3,631323222;-70,47199039;; 8.771 
91;AMAZONAS;91669;PUERTO SANTANDER;Área no municipalizada;-1,101032624;-71,93893358;; 3.243 
91;AMAZONAS;91798;TARAPACÁ;Área no municipalizada;-2,451794264;-70,00651535;; 4.398 
94;GUAINÍA;94001;INÍRIDA;Municipio;3,516363079;-68,00834728;; 20.646 
94;GUAINÍA;94343;BARRANCOMINAS;Municipio;3,140558454;-69,69713423;; 5.066 
94;GUAINÍA;94883;SAN FELIPE;Área no municipalizada;2,312179782;-67,52060569;; 2.494 
94;GUAINÍA;94884;PUERTO COLOMBIA;Área no municipalizada;2,582829542;-68,25799033;; 5.234 
94;GUAINÍA;94885;LA GUADALUPE;Área no municipalizada;1,404540273;-67,001518;; 450 
94;GUAINÍA;94886;CACAHUAL;Área no municipalizada;3,38616245;-67,58507998;; 3.063 
94;GUAINÍA;94887;PANA PANA;Área no municipalizada;1,981055294;-69,11440036;; 3.694 
94;GUAINÍA;94888;MORICHAL;Área no municipalizada;2,421444806;-69,84001585;; 1.495 
95;GUAVIARE;95001;SAN JOSÉ DEL GUAVIARE;Municipio;2,484286091;-71,91916993;; 70.019 
95;GUAVIARE;95015;CALAMAR;Municipio;1,613634284;-73,0342639;; 8.051 
95;GUAVIARE;95025;EL RETORNO;Municipio;2,143447362;-72,24364869;; 24.978 
95;GUAVIARE;95200;MIRAFLORES;Municipio;1,363974932;-72,01810951;; 16.166 
97;VAUPÉS;97001;MITÚ;Municipio;1,06148231;-70,46688401;; 33.079 
97;VAUPÉS;97161;CARURÚ;Municipio;1,052762314;-71,33093035;; 3.350 
97;VAUPÉS;97511;PACOA;Área no municipalizada;-0,00834364;-70,5433061;; 6.413 
97;VAUPÉS;97666;TARAIRA;Municipio;-0,719822209;-69,90776202;; 937 
97;VAUPÉS;97777;PAPUNAHUA;Área no municipalizada;1,569312273;-70,91166315;; 825 
97;VAUPÉS;97889;YAVARATÉ;Área no municipalizada;0,833312241;-69,61867754;; 1.218 
99;VICHADA;99001;PUERTO CARREÑO;Municipio;5,836529669;-68,14122234;; 17.031 
99;VICHADA;99524;LA PRIMAVERA;Municipio;5,517593607;-69,62044054;; 18.248 
99;VICHADA;99624;SANTA ROSALÍA;Municipio;4,968581012;-70,65997097;; 4.310 
99;VICHADA;99773;CUMARIBO;Municipio;4,262454746;-69,52140484;; 41.459 
